tile_path,class,source_image
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WH_Gilbert_04_bg_0_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WH_Gilbert_04_bg_128_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WH_Gilbert_04_bg_256_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_04_128_384.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_04_256_384.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_04_128_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_04_256_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_04_128_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_04_256_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WH_Gilbert_05_bg_0_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WH_Gilbert_05_bg_128_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WH_Gilbert_05_bg_256_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_05_512_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_05_512_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WH_Gilbert_06_bg_0_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WH_Gilbert_06_bg_128_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WH_Gilbert_06_bg_256_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_06_1408_384.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_06_1408_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_06_1408_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WP_Thew_04_bg_0_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WP_Thew_04_bg_128_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WP_Thew_04_bg_256_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_04_0_1152.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_04_128_1152.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_04_256_1152.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_04_0_1280.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_04_128_1280.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_04_256_1280.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_04_384_1280.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_04_0_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_04_128_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_04_256_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_04_384_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_04_0_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_04_128_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_04_256_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WP_Thew_05_bg_0_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WP_Thew_05_bg_128_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WP_Thew_05_bg_256_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_0_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_128_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_256_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_384_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_512_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_640_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_768_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_896_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_1024_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_1152_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_1280_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_0_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_128_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_256_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_384_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_512_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_640_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_768_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_896_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_1024_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_1152_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_1280_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_1408_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_0_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_128_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_256_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_384_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_512_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_640_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_768_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_896_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_1024_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_1152_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_1280_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_1408_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_0_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_128_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_256_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_384_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_512_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_640_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_768_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_896_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_1024_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_1152_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_1280_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_1408_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_0_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_128_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_256_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_384_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_512_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_640_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_768_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_896_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WP_Thew_05_1024_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WP_Thew_05.png
